fips_id,year,fatal_crashes,fatalities,persons_involved,vehicles_involved,any_fatal_crash
3900108350,2001,0,0,0,0,0
3900108350,2002,0,0,0,0,0
3900108350,2003,0,0,0,0,0
3900108350,2004,0,0,0,0,0
3900108350,2005,1,1,1,1,1
3900108350,2006,0,0,0,0,0
3900108350,2007,0,0,0,0,0
3900108350,2008,0,0,0,0,0
3900108350,2009,0,0,0,0,0
3900108350,2010,0,0,0,0,0
3900108350,2011,0,0,0,0,0
3900108350,2012,0,0,0,0,0
3900108350,2013,0,0,0,0,0
3900108350,2014,0,0,0,0,0
3900108350,2015,0,0,0,0,0
3900108350,2016,0,0,0,0,0
3900108350,2017,0,0,0,0,0
3900108350,2018,1,1,2,2,1
3900108350,2019,0,0,0,0,0
3900108350,2020,0,0,0,0,0
3900108350,2021,0,0,0,0,0
3900109722,2001,0,0,0,0,0
3900109722,2002,0,0,0,0,0
3900109722,2003,0,0,0,0,0
3900109722,2004,0,0,0,0,0
3900109722,2005,0,0,0,0,0
3900109722,2006,0,0,0,0,0
3900109722,2007,0,0,0,0,0
3900109722,2008,0,0,0,0,0
3900109722,2009,0,0,0,0,0
3900109722,2010,0,0,0,0,0
3900109722,2011,0,0,0,0,0
3900109722,2012,0,0,0,0,0
3900109722,2013,0,0,0,0,0
3900109722,2014,0,0,0,0,0
3900109722,2015,0,0,0,0,0
3900109722,2016,0,0,0,0,0
3900109722,2017,0,0,0,0,0
3900109722,2018,0,0,0,0,0
3900109722,2019,0,0,0,0,0
3900109722,2020,0,0,0,0,0
3900109722,2021,0,0,0,0,0
3913834,2001,0,0,0,0,0
3913834,2002,0,0,0,0,0
3913834,2003,0,0,0,0,0
3913834,2004,0,0,0,0,0
3913834,2005,0,0,0,0,0
3913834,2006,0,0,0,0,0
3913834,2007,0,0,0,0,0
3913834,2008,0,0,0,0,0
3913834,2009,0,0,0,0,0
3913834,2010,0,0,0,0,0
3913834,2011,0,0,0,0,0
3913834,2012,0,0,0,0,0
3913834,2013,0,0,0,0,0
3913834,2014,0,0,0,0,0
3913834,2015,0,0,0,0,0
3913834,2016,0,0,0,0,0
3900128196,2001,1,1,1,1,1
3900128196,2002,1,1,2,2,1
3900128196,2003,0,0,0,0,0
3900128196,2004,3,4,5,4,1
3900128196,2005,1,1,6,2,1
3900128196,2006,0,0,0,0,0
3900128196,2007,0,0,0,0,0
3900128196,2008,1,1,3,1,1
3900128196,2009,0,0,0,0,0
3900128196,2010,0,0,0,0,0
3900128196,2011,1,1,2,2,1
3900128196,2012,1,1,2,2,1
3900128196,2013,1,1,2,1,1
3900128196,2014,1,1,3,2,1
3900128196,2015,0,0,0,0,0
3900128196,2016,1,1,1,1,1
3900128196,2017,0,0,0,0,0
3900128196,2018,0,0,0,0,0
3900128196,2019,1,1,2,2,1
3900128196,2020,1,1,3,2,1
3900128196,2021,1,1,1,1,1
3900131668,2001,1,1,2,1,1
3900131668,2002,1,1,2,1,1
3900131668,2003,0,0,0,0,0
3900131668,2004,1,1,1,1,1
3900131668,2005,0,0,0,0,0
3900131668,2006,0,0,0,0,0
3900131668,2007,1,1,1,1,1
3900131668,2008,1,1,2,2,1
3900131668,2009,0,0,0,0,0
3900131668,2010,1,1,1,1,1
3900131668,2011,0,0,0,0,0
3900131668,2012,0,0,0,0,0
3900131668,2013,0,0,0,0,0
3900131668,2014,0,0,0,0,0
3900131668,2015,1,1,2,1,1
3900131668,2016,1,1,1,1,1
3900131668,2017,0,0,0,0,0
3900131668,2018,0,0,0,0,0
3900131668,2019,0,0,0,0,0
3900131668,2020,1,1,1,1,1
3900131668,2021,0,0,0,0,0
3900138486,2001,0,0,0,0,0
3900138486,2002,0,0,0,0,0
3900138486,2003,0,0,0,0,0
3900138486,2004,0,0,0,0,0
3900138486,2005,0,0,0,0,0
3900138486,2006,1,1,6,2,1
3900138486,2007,0,0,0,0,0
3900138486,2008,0,0,0,0,0
3900138486,2009,0,0,0,0,0
3900138486,2010,1,1,1,1,1
3900138486,2011,0,0,0,0,0
3900138486,2012,0,0,0,0,0
3900138486,2013,0,0,0,0,0
3900138486,2014,0,0,0,0,0
3900138486,2015,0,0,0,0,0
3900138486,2016,0,0,0,0,0
3900138486,2017,0,0,0,0,0
3900138486,2018,0,0,0,0,0
3900138486,2019,1,1,1,1,1
3900138486,2020,0,0,0,0,0
3900138486,2021,0,0,0,0,0
3900143036,2001,1,1,5,2,1
3900143036,2002,0,0,0,0,0
3900143036,2003,1,1,2,1,1
3900143036,2004,0,0,0,0,0
3900143036,2005,0,0,0,0,0
3900143036,2006,0,0,0,0,0
3900143036,2007,0,0,0,0,0
3900143036,2008,1,1,3,1,1
3900143036,2009,0,0,0,0,0
3900143036,2010,0,0,0,0,0
3900143036,2011,0,0,0,0,0
3900143036,2012,0,0,0,0,0
3900143036,2013,0,0,0,0,0
3900143036,2014,1,1,1,1,1
3900143036,2015,0,0,0,0,0
3900143036,2016,0,0,0,0,0
3900143036,2017,1,1,1,1,1
3900143036,2018,1,1,1,1,1
3900143036,2019,1,1,1,1,1
3900143036,2020,1,1,4,2,1
3900143036,2021,1,1,1,1,1
3947012,2001,0,0,0,0,0
3947012,2002,1,1,3,1,1
3947012,2003,0,0,0,0,0
3947012,2004,0,0,0,0,0
3947012,2005,0,0,0,0,0
3947012,2006,0,0,0,0,0
3947012,2007,0,0,0,0,0
3947012,2008,0,0,0,0,0
3947012,2009,0,0,0,0,0
3947012,2010,0,0,0,0,0
3947012,2011,0,0,0,0,0
3947012,2012,0,0,0,0,0
3947012,2013,0,0,0,0,0
3947012,2014,0,0,0,0,0
3947012,2015,0,0,0,0,0
3947012,2016,0,0,0,0,0
3947012,2017,0,0,0,0,0
3947012,2018,0,0,0,0,0
3947012,2019,0,0,0,0,0
3947012,2020,0,0,0,0,0
3947012,2021,0,0,0,0,0
3900147026,2001,0,0,0,0,0
3900147026,2002,0,0,0,0,0
3900147026,2003,0,0,0,0,0
3900147026,2004,0,0,0,0,0
3900147026,2005,0,0,0,0,0
3900147026,2006,0,0,0,0,0
3900147026,2007,0,0,0,0,0
3900147026,2008,0,0,0,0,0
3900147026,2009,0,0,0,0,0
3900147026,2010,0,0,0,0,0
3900147026,2011,0,0,0,0,0
3900147026,2012,0,0,0,0,0
3900147026,2013,0,0,0,0,0
3900147026,2014,0,0,0,0,0
3900147026,2015,0,0,0,0,0
3900147026,2016,0,0,0,0,0
3900147026,2017,0,0,0,0,0
3900147026,2018,0,0,0,0,0
3900147026,2019,0,0,0,0,0
3900147026,2020,0,0,0,0,0
3900147026,2021,0,0,0,0,0
3900148888,2001,0,0,0,0,0
3900148888,2002,2,2,4,3,1
3900148888,2003,1,1,3,1,1
3900148888,2004,0,0,0,0,0
3900148888,2005,0,0,0,0,0
3900148888,2006,0,0,0,0,0
3900148888,2007,0,0,0,0,0
3900148888,2008,0,0,0,0,0
3900148888,2009,2,2,3,2,1
3900148888,2010,2,2,2,2,1
3900148888,2011,0,0,0,0,0
3900148888,2012,0,0,0,0,0
3900148888,2013,0,0,0,0,0
3900148888,2014,0,0,0,0,0
3900148888,2015,1,1,1,1,1
3900148888,2016,0,0,0,0,0
3900148888,2017,1,1,2,2,1
3900148888,2018,1,1,1,1,1
3900148888,2019,1,1,1,1,1
3900148888,2020,1,1,1,1,1
3900148888,2021,0,0,0,0,0
3900151268,2001,1,1,1,1,1
3900151268,2002,0,0,0,0,0
3900151268,2003,1,1,2,1,1
3900151268,2004,0,0,0,0,0
3900151268,2005,0,0,0,0,0
3900151268,2006,0,0,0,0,0
3900151268,2007,1,1,1,1,1
3900151268,2008,0,0,0,0,0
3900151268,2009,1,1,2,1,1
3900151268,2010,0,0,0,0,0
3900151268,2011,1,1,1,1,1
3900151268,2012,0,0,0,0,0
3900151268,2013,1,1,1,1,1
3900151268,2014,1,1,2,2,1
3900151268,2015,0,0,0,0,0
3900151268,2016,1,1,1,1,1
3900151268,2017,0,0,0,0,0
3900151268,2018,0,0,0,0,0
3900151268,2019,0,0,0,0,0
3900151268,2020,0,0,0,0,0
3900151268,2021,2,3,6,2,1
3900158366,2001,1,1,6,1,1
3900158366,2002,0,0,0,0,0
3900158366,2003,0,0,0,0,0
3900158366,2004,0,0,0,0,0
3900158366,2005,1,1,1,1,1
3900158366,2006,0,0,0,0,0
3900158366,2007,0,0,0,0,0
3900158366,2008,0,0,0,0,0
3900158366,2009,1,1,5,1,1
3900158366,2010,0,0,0,0,0
3900158366,2011,0,0,0,0,0
3900158366,2012,0,0,0,0,0
3900158366,2013,0,0,0,0,0
3900158366,2014,0,0,0,0,0
3900158366,2015,0,0,0,0,0
3900158366,2016,1,1,1,1,1
3900158366,2017,0,0,0,0,0
3900158366,2018,0,0,0,0,0
3900158366,2019,0,0,0,0,0
3900158366,2020,0,0,0,0,0
3900158366,2021,0,0,0,0,0
3961420,2001,0,0,0,0,0
3961420,2002,0,0,0,0,0
3961420,2003,0,0,0,0,0
3961420,2004,0,0,0,0,0
3961420,2005,0,0,0,0,0
3961420,2006,0,0,0,0,0
3961420,2007,0,0,0,0,0
3961420,2008,0,0,0,0,0
3961420,2009,0,0,0,0,0
3961420,2010,0,0,0,0,0
3961420,2011,0,0,0,0,0
3961420,2012,0,0,0,0,0
3961420,2013,0,0,0,0,0
3961420,2014,1,1,1,1,1
3961420,2015,0,0,0,0,0
3961420,2016,0,0,0,0,0
3961420,2017,0,0,0,0,0
3961420,2018,0,0,0,0,0
3961420,2019,0,0,0,0,0
3961420,2020,0,0,0,0,0
3961420,2021,0,0,0,0,0
3968196,2001,0,0,0,0,0
3968196,2002,0,0,0,0,0
3968196,2003,0,0,0,0,0
3968196,2004,0,0,0,0,0
3968196,2005,0,0,0,0,0
3968196,2006,0,0,0,0,0
3968196,2007,0,0,0,0,0
3968196,2008,0,0,0,0,0
3968196,2009,0,0,0,0,0
3968196,2010,0,0,0,0,0
3968196,2011,0,0,0,0,0
3968196,2012,0,0,0,0,0
3968196,2013,0,0,0,0,0
3968196,2014,0,0,0,0,0
3968196,2015,0,0,0,0,0
3968196,2016,0,0,0,0,0
3968196,2017,0,0,0,0,0
3968196,2018,0,0,0,0,0
3968196,2019,0,0,0,0,0
3968196,2020,0,0,0,0,0
3968196,2021,0,0,0,0,0
3900171052,2001,0,0,0,0,0
3900171052,2002,0,0,0,0,0
3900171052,2003,0,0,0,0,0
3900171052,2004,2,2,6,2,1
3900171052,2005,0,0,0,0,0
3900171052,2006,0,0,0,0,0
3900171052,2007,0,0,0,0,0
3900171052,2008,1,1,1,1,1
3900171052,2009,0,0,0,0,0
3900171052,2010,0,0,0,0,0
3900171052,2011,1,1,1,1,1
3900171052,2012,2,2,2,2,1
3900171052,2013,0,0,0,0,0
3900171052,2014,0,0,0,0,0
3900171052,2015,0,0,0,0,0
3900171052,2016,1,1,2,1,1
3900171052,2017,0,0,0,0,0
3900171052,2018,0,0,0,0,0
3900171052,2019,0,0,0,0,0
3900171052,2020,0,0,0,0,0
3900171052,2021,0,0,0,0,0
3971206,2001,0,0,0,0,0
3971206,2002,1,1,3,2,1
3971206,2003,0,0,0,0,0
3971206,2004,0,0,0,0,0
3971206,2005,0,0,0,0,0
3971206,2006,0,0,0,0,0
3971206,2007,0,0,0,0,0
3971206,2008,0,0,0,0,0
3971206,2009,1,1,2,2,1
3971206,2010,0,0,0,0,0
3971206,2011,0,0,0,0,0
3971206,2012,0,0,0,0,0
3971206,2013,0,0,0,0,0
3971206,2014,0,0,0,0,0
3971206,2015,0,0,0,0,0
3971206,2016,0,0,0,0,0
3971206,2017,0,0,0,0,0
3971206,2018,0,0,0,0,0
3971206,2019,0,0,0,0,0
3971206,2020,0,0,0,0,0
3971206,2021,0,0,0,0,0
3900174069,2001,0,0,0,0,0
3900174069,2002,1,1,2,2,1
3900174069,2003,0,0,0,0,0
3900174069,2004,1,1,1,1,1
3900174069,2005,3,4,8,5,1
3900174069,2006,1,1,1,1,1
3900174069,2007,1,1,1,1,1
3900174069,2008,1,1,1,1,1
3900174069,2009,1,1,1,1,1
3900174069,2010,1,1,1,1,1
3900174069,2011,3,3,15,7,1
3900174069,2012,0,0,0,0,0
3900174069,2013,0,0,0,0,0
3900174069,2014,0,0,0,0,0
3900174069,2015,0,0,0,0,0
3900174069,2016,0,0,0,0,0
3900174069,2017,1,1,1,1,1
3900174069,2018,2,2,5,3,1
3900174069,2019,1,1,5,3,1
3900174069,2020,3,3,7,4,1
3900174069,2021,0,0,0,0,0
3900176768,2001,1,1,4,1,1
3900176768,2002,1,1,1,1,1
3900176768,2003,1,1,1,1,1
3900176768,2004,1,1,2,2,1
3900176768,2005,1,2,6,2,1
3900176768,2006,0,0,0,0,0
3900176768,2007,1,1,3,1,1
3900176768,2008,0,0,0,0,0
3900176768,2009,0,0,0,0,0
3900176768,2010,1,1,1,1,1
3900176768,2011,0,0,0,0,0
3900176768,2012,1,1,2,1,1
3900176768,2013,0,0,0,0,0
3900176768,2014,1,1,2,1,1
3900176768,2015,0,0,0,0,0
3900176768,2016,0,0,0,0,0
3900176768,2017,0,0,0,0,0
3900176768,2018,0,0,0,0,0
3900176768,2019,0,0,0,0,0
3900176768,2020,1,1,1,1,1
3900176768,2021,1,1,5,2,1
3900182012,2001,0,0,0,0,0
3900182012,2002,0,0,0,0,0
3900182012,2003,0,0,0,0,0
3900182012,2004,1,1,2,2,1
3900182012,2005,0,0,0,0,0
3900182012,2006,0,0,0,0,0
3900182012,2007,1,1,1,1,1
3900182012,2008,1,1,1,1,1
3900182012,2009,0,0,0,0,0
3900182012,2010,0,0,0,0,0
3900182012,2011,0,0,0,0,0
3900182012,2012,0,0,0,0,0
3900182012,2013,0,0,0,0,0
3900182012,2014,0,0,0,0,0
3900182012,2015,1,1,1,1,1
3900182012,2016,0,0,0,0,0
3900182012,2017,1,1,6,3,1
3900182012,2018,0,0,0,0,0
3900182012,2019,0,0,0,0,0
3900182012,2020,0,0,0,0,0
3900182012,2021,0,0,0,0,0
3984294,2001,0,0,0,0,0
3984294,2002,2,2,7,4,1
3984294,2003,0,0,0,0,0
3984294,2004,0,0,0,0,0
3984294,2005,0,0,0,0,0
3984294,2006,0,0,0,0,0
3984294,2007,0,0,0,0,0
3984294,2008,0,0,0,0,0
3984294,2009,0,0,0,0,0
3984294,2010,0,0,0,0,0
3984294,2011,0,0,0,0,0
3984294,2012,0,0,0,0,0
3984294,2013,0,0,0,0,0
3984294,2014,0,0,0,0,0
3984294,2015,1,2,3,2,1
3984294,2016,0,0,0,0,0
3984294,2017,0,0,0,0,0
3984294,2018,0,0,0,0,0
3984294,2019,0,0,0,0,0
3984294,2020,0,0,0,0,0
3984294,2021,1,1,1,1,1
3985876,2001,0,0,0,0,0
3985876,2002,0,0,0,0,0
3985876,2003,0,0,0,0,0
3985876,2004,0,0,0,0,0
3985876,2005,0,0,0,0,0
3985876,2006,0,0,0,0,0
3985876,2007,0,0,0,0,0
3985876,2008,1,1,2,2,1
3985876,2009,0,0,0,0,0
3985876,2010,0,0,0,0,0
3985876,2011,0,0,0,0,0
3985876,2012,0,0,0,0,0
3985876,2013,0,0,0,0,0
3985876,2014,0,0,0,0,0
3985876,2015,0,0,0,0,0
3985876,2016,0,0,0,0,0
3985876,2017,0,0,0,0,0
3985876,2018,0,0,0,0,0
3985876,2019,0,0,0,0,0
3985876,2020,0,0,0,0,0
3985876,2021,0,0,0,0,0
3900185890,2001,0,0,0,0,0
3900185890,2002,0,0,0,0,0
3900185890,2003,0,0,0,0,0
3900185890,2004,0,0,0,0,0
3900185890,2005,1,1,1,1,1
3900185890,2006,0,0,0,0,0
3900185890,2007,0,0,0,0,0
3900185890,2008,1,1,2,2,1
3900185890,2009,1,1,1,1,1
3900185890,2010,0,0,0,0,0
3900185890,2011,0,0,0,0,0
3900185890,2012,1,1,2,1,1
3900185890,2013,0,0,0,0,0
3900185890,2014,0,0,0,0,0
3900185890,2015,0,0,0,0,0
3900185890,2016,0,0,0,0,0
3900185890,2017,0,0,0,0,0
3900185890,2018,0,0,0,0,0
3900185890,2019,0,0,0,0,0
3900185890,2020,0,0,0,0,0
3900185890,2021,0,0,0,0,0
3900301602,2001,1,1,2,2,1
3900301602,2002,0,0,0,0,0
3900301602,2003,0,0,0,0,0
3900301602,2004,1,1,1,1,1
3900301602,2005,0,0,0,0,0
3900301602,2006,0,0,0,0,0
3900301602,2007,1,1,3,1,1
3900301602,2008,0,0,0,0,0
3900301602,2009,0,0,0,0,0
3900301602,2010,0,0,0,0,0
3900301602,2011,1,1,3,2,1
3900301602,2012,0,0,0,0,0
3900301602,2013,0,0,0,0,0
3900301602,2014,0,0,0,0,0
3900301602,2015,0,0,0,0,0
3900301602,2016,1,1,1,1,1
3900301602,2017,0,0,0,0,0
3900301602,2018,1,1,3,2,1
3900301602,2019,1,1,2,2,1
3900301602,2020,0,0,0,0,0
3900301602,2021,3,4,7,5,1
3900301756,2001,1,1,4,2,1
3900301756,2002,7,7,19,11,1
3900301756,2003,0,0,0,0,0
3900301756,2004,2,2,5,2,1
3900301756,2005,1,1,6,3,1
3900301756,2006,2,2,5,3,1
3900301756,2007,1,1,2,2,1
3900301756,2008,1,1,1,1,1
3900301756,2009,2,3,4,2,1
3900301756,2010,0,0,0,0,0
3900301756,2011,2,2,4,3,1
3900301756,2012,0,0,0,0,0
3900301756,2013,1,1,2,2,1
3900301756,2014,0,0,0,0,0
3900301756,2015,0,0,0,0,0
3900301756,2016,1,1,2,2,1
3900301756,2017,2,2,5,4,1
3900301756,2018,1,1,1,1,1
3900301756,2019,1,1,5,4,1
3900301756,2020,0,0,0,0,0
3900301756,2021,3,4,4,3,1
3900302988,2001,0,0,0,0,0
3900302988,2002,1,1,1,1,1
3900302988,2003,1,1,1,1,1
3900302988,2004,0,0,0,0,0
3900302988,2005,3,3,15,4,1
3900302988,2006,0,0,0,0,0
3900302988,2007,0,0,0,0,0
3900302988,2008,2,2,5,4,1
3900302988,2009,1,2,2,1,1
3900302988,2010,0,0,0,0,0
3900302988,2011,1,1,2,2,1
3900302988,2012,0,0,0,0,0
3900302988,2013,0,0,0,0,0
3900302988,2014,0,0,0,0,0
3900302988,2015,0,0,0,0,0
3900302988,2016,1,1,1,1,1
3900302988,2017,3,3,5,4,1
3900302988,2018,1,2,3,2,1
3900302988,2019,0,0,0,0,0
3900302988,2020,0,0,0,0,0
3900302988,2021,1,1,2,2,1
3900304206,2001,3,4,8,5,1
3900304206,2002,1,1,1,1,1
3900304206,2003,2,2,2,2,1
3900304206,2004,0,0,0,0,0
3900304206,2005,1,1,2,1,1
3900304206,2006,3,3,4,4,1
3900304206,2007,1,1,4,2,1
3900304206,2008,1,1,2,2,1
3900304206,2009,1,1,4,2,1
3900304206,2010,0,0,0,0,0
3900304206,2011,2,3,6,3,1
3900304206,2012,2,2,11,7,1
3900304206,2013,2,2,2,2,1
3900304206,2014,0,0,0,0,0
3900304206,2015,1,1,2,2,1
3900304206,2016,0,0,0,0,0
3900304206,2017,3,3,9,4,1
3900304206,2018,0,0,0,0,0
3900304206,2019,1,1,3,2,1
3900304206,2020,1,1,1,1,1
3900304206,2021,4,4,8,6,1
3904752,2001,0,0,0,0,0
3904752,2002,0,0,0,0,0
3904752,2003,0,0,0,0,0
3904752,2004,0,0,0,0,0
3904752,2005,0,0,0,0,0
3904752,2006,0,0,0,0,0
3904752,2007,0,0,0,0,0
3904752,2008,0,0,0,0,0
3904752,2009,1,1,1,1,1
3904752,2010,0,0,0,0,0
3904752,2011,0,0,0,0,0
3904752,2012,0,0,0,0,0
3904752,2013,0,0,0,0,0
3904752,2014,0,0,0,0,0
3904752,2015,0,0,0,0,0
3904752,2016,0,0,0,0,0
3904752,2017,0,0,0,0,0
3904752,2018,0,0,0,0,0
3904752,2019,0,0,0,0,0
3904752,2020,0,0,0,0,0
3904752,2021,0,0,0,0,0
3907426,2001,0,0,0,0,0
3907426,2002,0,0,0,0,0
3907426,2003,0,0,0,0,0
3907426,2004,0,0,0,0,0
3907426,2005,0,0,0,0,0
3907426,2006,0,0,0,0,0
3907426,2007,0,0,0,0,0
3907426,2008,0,0,0,0,0
3907426,2009,0,0,0,0,0
3907426,2010,0,0,0,0,0
3907426,2011,0,0,0,0,0
3907426,2012,0,0,0,0,0
3907426,2013,0,0,0,0,0
3907426,2014,0,0,0,0,0
3907426,2015,0,0,0,0,0
3907426,2016,0,0,0,0,0
3907426,2017,0,0,0,0,0
3907426,2018,0,0,0,0,0
3907426,2019,0,0,0,0,0
3907426,2020,0,0,0,0,0
3907426,2021,0,0,0,0,0
3910884,2001,0,0,0,0,0
3910884,2002,0,0,0,0,0
3910884,2003,0,0,0,0,0
3910884,2004,0,0,0,0,0
3910884,2005,0,0,0,0,0
3910884,2006,0,0,0,0,0
3910884,2007,0,0,0,0,0
3910884,2008,0,0,0,0,0
3910884,2009,0,0,0,0,0
3910884,2010,0,0,0,0,0
3910884,2011,0,0,0,0,0
3910884,2012,0,0,0,0,0
3910884,2013,0,0,0,0,0
3910884,2014,0,0,0,0,0
3910884,2015,0,0,0,0,0
3910884,2016,0,0,0,0,0
3910884,2017,0,0,0,0,0
3910884,2018,0,0,0,0,0
3910884,2019,0,0,0,0,0
3910884,2020,0,0,0,0,0
3910884,2021,0,0,0,0,0
3921602,2001,0,0,0,0,0
3921602,2002,0,0,0,0,0
3921602,2003,0,0,0,0,0
3921602,2004,0,0,0,0,0
3921602,2005,1,1,2,1,1
3921602,2006,1,1,3,2,1
3921602,2007,0,0,0,0,0
3921602,2008,0,0,0,0,0
3921602,2009,0,0,0,0,0
3921602,2010,0,0,0,0,0
3921602,2011,1,1,2,1,1
3921602,2012,0,0,0,0,0
3921602,2013,0,0,0,0,0
3921602,2014,0,0,0,0,0
3921602,2015,0,0,0,0,0
3921602,2016,0,0,0,0,0
3921602,2017,0,0,0,0,0
3921602,2018,0,0,0,0,0
3921602,2019,0,0,0,0,0
3921602,2020,0,0,0,0,0
3921602,2021,0,0,0,0,0
3924808,2001,0,0,0,0,0
3924808,2002,0,0,0,0,0
3924808,2003,0,0,0,0,0
3924808,2004,0,0,0,0,0
3924808,2005,0,0,0,0,0
3924808,2006,0,0,0,0,0
3924808,2007,0,0,0,0,0
3924808,2008,0,0,0,0,0
3924808,2009,0,0,0,0,0
3924808,2010,0,0,0,0,0
3924808,2011,0,0,0,0,0
3924808,2012,0,0,0,0,0
3924808,2013,0,0,0,0,0
3924808,2014,0,0,0,0,0
3924808,2015,0,0,0,0,0
3924808,2016,0,0,0,0,0
3924808,2017,0,0,0,0,0
3924808,2018,0,0,0,0,0
3924808,2019,0,0,0,0,0
3924808,2020,0,0,0,0,0
3924808,2021,0,0,0,0,0
3927944,2001,0,0,0,0,0
3927944,2002,0,0,0,0,0
3927944,2003,0,0,0,0,0
3927944,2004,0,0,0,0,0
3927944,2005,0,0,0,0,0
3927944,2006,0,0,0,0,0
3927944,2007,0,0,0,0,0
3927944,2008,0,0,0,0,0
3927944,2009,0,0,0,0,0
3927944,2010,0,0,0,0,0
3927944,2011,0,0,0,0,0
3927944,2012,0,0,0,0,0
3927944,2013,0,0,0,0,0
3927944,2014,0,0,0,0,0
3927944,2015,0,0,0,0,0
3934118,2001,0,0,0,0,0
3934118,2002,0,0,0,0,0
3934118,2003,0,0,0,0,0
3934118,2004,0,0,0,0,0
3934118,2005,0,0,0,0,0
3934118,2006,0,0,0,0,0
3934118,2007,0,0,0,0,0
3934118,2008,0,0,0,0,0
3934118,2009,0,0,0,0,0
3934118,2010,0,0,0,0,0
3934118,2011,0,0,0,0,0
3934118,2012,0,0,0,0,0
3934118,2013,0,0,0,0,0
3934118,2014,0,0,0,0,0
3934118,2015,0,0,0,0,0
3934118,2016,0,0,0,0,0
3934118,2017,0,0,0,0,0
3934118,2018,0,0,0,0,0
3934118,2019,0,0,0,0,0
3934118,2020,0,0,0,0,0
3934118,2021,0,0,0,0,0
3900337646,2001,2,3,7,4,1
3900337646,2002,1,1,2,2,1
3900337646,2003,0,0,0,0,0
3900337646,2004,1,1,2,1,1
3900337646,2005,1,1,1,1,1
3900337646,2006,1,1,1,1,1
3900337646,2007,1,1,2,2,1
3900337646,2008,0,0,0,0,0
3900337646,2009,2,2,9,5,1
3900337646,2010,1,1,1,1,1
3900337646,2011,0,0,0,0,0
3900337646,2012,0,0,0,0,0
3900337646,2013,0,0,0,0,0
3900337646,2014,1,1,3,3,1
3900337646,2015,0,0,0,0,0
3900337646,2016,2,3,4,3,1
3900337646,2017,0,0,0,0,0
3900337646,2018,1,1,6,2,1
3900337646,2019,0,0,0,0,0
3900337646,2020,0,0,0,0,0
3900337646,2021,0,0,0,0,0
3941118,2001,0,0,0,0,0
3941118,2002,0,0,0,0,0
3941118,2003,0,0,0,0,0
3941118,2004,0,0,0,0,0
3941118,2005,0,0,0,0,0
3941118,2006,0,0,0,0,0
3941118,2007,0,0,0,0,0
3941118,2008,0,0,0,0,0
3941118,2009,0,0,0,0,0
3941118,2010,0,0,0,0,0
3941118,2011,0,0,0,0,0
3941118,2012,0,0,0,0,0
3941118,2013,0,0,0,0,0
3941118,2014,0,0,0,0,0
3941118,2015,0,0,0,0,0
3941118,2016,0,0,0,0,0
3941118,2017,0,0,0,0,0
3941118,2018,0,0,0,0,0
3941118,2019,0,0,0,0,0
3941118,2020,0,0,0,0,0
3941118,2021,0,0,0,0,0
3943554,2001,3,3,5,4,1
3943554,2002,3,3,7,4,1
3943554,2003,3,3,12,6,1
3943554,2004,2,2,4,2,1
3943554,2005,2,2,3,3,1
3943554,2006,0,0,0,0,0
3943554,2007,2,2,5,2,1
3943554,2008,0,0,0,0,0
3943554,2009,1,1,1,1,1
3943554,2010,0,0,0,0,0
3943554,2011,3,3,6,4,1
3943554,2012,2,2,3,2,1
3943554,2013,2,2,10,4,1
3943554,2014,3,3,12,4,1
3943554,2015,2,2,4,3,1
3943554,2016,1,1,1,1,1
3943554,2017,1,1,3,1,1
3943554,2018,1,1,1,1,1
3943554,2019,0,0,0,0,0
3943554,2020,2,2,2,2,1
3943554,2021,3,3,6,3,1
3900347656,2001,0,0,0,0,0
3900347656,2002,0,0,0,0,0
3900347656,2003,2,2,3,3,1
3900347656,2004,1,1,6,1,1
3900347656,2005,2,3,6,3,1
3900347656,2006,0,0,0,0,0
3900347656,2007,1,1,2,2,1
3900347656,2008,2,3,7,4,1
3900347656,2009,1,1,4,2,1
3900347656,2010,2,2,6,4,1
3900347656,2011,0,0,0,0,0
3900347656,2012,0,0,0,0,0
3900347656,2013,1,1,1,1,1
3900347656,2014,3,3,4,3,1
3900347656,2015,1,1,2,2,1
3900347656,2016,2,3,11,3,1
3900347656,2017,0,0,0,0,0
3900347656,2018,1,2,4,2,1
3900347656,2019,0,0,0,0,0
3900347656,2020,2,2,2,2,1
3900347656,2021,1,1,1,1,1
3900351282,2001,1,1,1,1,1
3900351282,2002,1,1,1,1,1
3900351282,2003,0,0,0,0,0
3900351282,2004,0,0,0,0,0
3900351282,2005,0,0,0,0,0
3900351282,2006,1,1,8,2,1
3900351282,2007,1,1,1,1,1
3900351282,2008,1,1,1,1,1
3900351282,2009,0,0,0,0,0
3900351282,2010,1,1,6,2,1
3900351282,2011,0,0,0,0,0
3900351282,2012,0,0,0,0,0
3900351282,2013,0,0,0,0,0
3900351282,2014,0,0,0,0,0
3900351282,2015,2,2,9,3,1
3900351282,2016,0,0,0,0,0
3900351282,2017,1,1,1,1,1
3900351282,2018,1,1,2,1,1
3900351282,2019,2,3,6,4,1
3900351282,2020,0,0,0,0,0
3900351282,2021,1,1,1,3,1
3900361742,2001,0,0,0,0,0
3900361742,2002,0,0,0,0,0
3900361742,2003,2,3,3,2,1
3900361742,2004,0,0,0,0,0
3900361742,2005,1,1,2,1,1
3900361742,2006,1,1,5,3,1
