fips_id,year,naics2,total_wages,avg_persons,establishments
3900108350,2006,23,74775,2,2
3900108350,2006,44,69566,5,1
3900108350,2006,54,87552,3,1
3900108350,2006,62,15929,1,1
3900108350,2006,92,52724,6,1
3900108350,2007,23,0,0,1
3900108350,2007,44,59863,5,1
3900108350,2007,48,10526,0,1
3900108350,2007,54,87361,3,1
3900108350,2007,81,18661,1,1
3900108350,2007,92,52132,7,1
3900108350,2008,23,0,0,1
3900108350,2008,44,52493,4,1
3900108350,2008,48,2067,0,1
3900108350,2008,54,109016,4,1
3900108350,2008,81,64481,3,2
3900108350,2008,92,51091,5,1
3900108350,2009,23,0,0,1
3900108350,2009,44,56164,3,1
3900108350,2009,48,0,0,1
3900108350,2009,54,70073,4,1
3900108350,2009,81,67335,3,2
3900108350,2009,92,52515,5,1
3900108350,2010,44,55691,4,1
3900108350,2010,48,0,0,1
3900108350,2010,81,67402,3,2
3900108350,2010,92,56900,5,1
3900108350,2011,23,50010,3,1
3900108350,2011,33,41691,1,1
3900108350,2011,44,53301,2,1
3900108350,2011,81,64128,3,2
3900108350,2011,92,58000,5,1
3900108350,2012,23,72840,3,1
3900108350,2012,33,45796,1,1
3900108350,2012,44,68455,4,1
3900108350,2012,81,26459,1,2
3900108350,2012,92,57384,5,1
3900108350,2013,23,69840,4,1
3900108350,2013,33,0,0,1
3900108350,2013,44,101632,6,1
3900108350,2013,53,22350,1,1
3900108350,2013,61,18228,1,1
3900108350,2013,81,0,0,1
3900108350,2013,92,47972,5,1
3900108350,2014,11,5392,1,1
3900108350,2014,23,56707,2,1
3900108350,2014,33,0,0,1
3900108350,2014,44,78726,4,1
3900108350,2014,48,35000,1,1
3900108350,2014,53,80229,1,1
3900108350,2014,61,25515,1,1
3900108350,2014,92,58879,5,1
3900108350,2015,11,9026,1,1
3900108350,2015,23,66332,3,1
3900108350,2015,44,83966,6,1
3900108350,2015,48,46588,1,2
3900108350,2015,53,91498,1,1
3900108350,2015,54,13038,1,1
3900108350,2015,61,39094,1,1
3900108350,2015,92,57357,5,1
3900108350,2016,23,72192,3,1
3900108350,2016,48,45256,1,2
3900108350,2016,53,12654,1,1
3900108350,2016,54,30264,1,1
3900108350,2016,61,30264,1,1
3900108350,2016,92,60602,5,1
3900108350,2017,23,57801,2,1
3900108350,2017,44,37214,3,1
3900108350,2017,48,44501,1,2
3900108350,2017,53,26573,2,1
3900108350,2017,54,37559,1,1
3900108350,2017,61,72007,2,1
3900108350,2017,62,9022,2,1
3900108350,2017,92,60897,5,1
3900108350,2018,23,97467,3,2
3900108350,2018,44,119724,4,1
3900108350,2018,48,66241,2,2
3900108350,2018,53,38878,2,1
3900108350,2018,54,38498,1,1
3900108350,2018,61,61355,2,1
3900108350,2018,62,20157,1,1
3900108350,2018,92,65167,5,1
3900108350,2019,22,255539,23,1
3900108350,2019,23,94505,3,2
3900108350,2019,44,117835,4,1
3900108350,2019,48,35000,1,2
3900108350,2019,53,45418,2,1
3900108350,2019,54,44155,1,2
3900108350,2019,62,21085,1,1
3900108350,2019,92,69826,5,1
3900108350,2020,22,4929392,19,1
3900108350,2020,23,57852,2,2
3900108350,2020,44,95635,3,1
3900108350,2020,48,35000,1,2
3900108350,2020,53,59432,3,1
3900108350,2020,54,0,0,1
3900108350,2020,62,5273,0,1
3900108350,2020,92,78873,5,1
3900109722,2006,23,26368,2,2
3900109722,2006,32,16004,2,1
3900109722,2006,33,378778,14,3
3900109722,2006,42,33754,4,1
3900109722,2006,44,19776,2,1
3900109722,2006,48,73825,4,3
3900109722,2006,54,31078,0,1
3900109722,2006,81,4800,0,2
3900109722,2006,92,20684,7,1
3900109722,2007,23,35945,2,1
3900109722,2007,32,0,0,1
3900109722,2007,33,655959,23,2
3900109722,2007,42,28561,3,1
3900109722,2007,44,24112,2,1
3900109722,2007,48,41123,1,2
3900109722,2007,54,35000,0,1
3900109722,2007,81,28088,2,4
3900109722,2007,92,23415,7,1
3900109722,2008,23,41569,2,2
3900109722,2008,33,436842,15,2
3900109722,2008,42,25678,2,1
3900109722,2008,44,21000,2,1
3900109722,2008,48,41038,1,1
3900109722,2008,54,35000,0,1
3900109722,2008,81,63022,5,7
3900109722,2008,92,27249,8,1
3900109722,2009,23,29964,2,3
3900109722,2009,33,474419,13,2
3900109722,2009,42,49686,4,1
3900109722,2009,44,1168,1,1
3900109722,2009,45,7133,1,1
3900109722,2009,48,37495,2,1
3900109722,2009,54,35000,0,1
3900109722,2009,71,29058,3,1
3900109722,2009,81,68681,5,5
3900109722,2009,92,25504,7,1
3900109722,2010,23,75223,2,2
3900109722,2010,33,383641,12,2
3900109722,2010,42,29876,2,1
3900109722,2010,45,5190,1,1
3900109722,2010,48,22461,1,1
3900109722,2010,54,25000,0,1
3900109722,2010,71,117922,4,1
3900109722,2010,81,64604,4,6
3900109722,2010,92,26074,7,1
3900109722,2011,23,83855,3,2
3900109722,2011,33,424040,14,3
3900109722,2011,42,16534,1,1
3900109722,2011,44,77747,7,1
3900109722,2011,45,9500,1,1
3900109722,2011,48,0,0,1
3900109722,2011,54,60000,0,1
3900109722,2011,71,117094,4,1
3900109722,2011,81,85083,5,6
3900109722,2011,92,26351,8,1
3900109722,2012,23,80013,3,1
3900109722,2012,33,383636,11,3
3900109722,2012,42,3144,0,1
3900109722,2012,44,91963,6,1
3900109722,2012,45,14279,1,1
3900109722,2012,48,0,0,1
3900109722,2012,54,60000,0,1
3900109722,2012,71,119594,4,1
3900109722,2012,81,96187,8,6
3900109722,2012,92,59662,10,1
3900109722,2013,23,64622,2,1
3900109722,2013,33,394142,10,2
3900109722,2013,42,0,0,1
3900109722,2013,44,92482,7,1
3900109722,2013,45,13000,1,1
3900109722,2013,54,60000,0,1
3900109722,2013,71,118374,4,1
3900109722,2013,81,102784,8,6
3900109722,2013,92,70053,12,1
3900109722,2014,23,65411,2,1
3900109722,2014,32,23166,2,1
3900109722,2014,33,453720,12,2
3900109722,2014,42,0,0,1
3900109722,2014,44,89363,8,1
3900109722,2014,45,17100,1,1
3900109722,2014,54,60000,0,1
3900109722,2014,71,111673,3,1
3900109722,2014,81,90522,6,6
3900109722,2014,92,61803,10,1
3900109722,2015,23,106481,3,1
3900109722,2015,32,52993,3,1
3900109722,2015,33,508475,13,2
3900109722,2015,44,81254,8,1
3900109722,2015,45,57624,2,1
3900109722,2015,54,135000,0,1
3900109722,2015,71,119994,3,1
3900109722,2015,81,154254,8,6
3900109722,2015,92,56434,9,1
3900109722,2016,23,123307,4,1
3900109722,2016,32,46364,2,1
3900109722,2016,33,486954,11,3
3900109722,2016,44,80838,7,1
3900109722,2016,45,66973,3,1
3900109722,2016,54,75000,0,1
3900109722,2016,71,116296,3,1
3900109722,2016,81,156406,8,6
3900109722,2016,92,37466,5,1
3900109722,2017,23,132320,4,1
3900109722,2017,32,57241,3,1
3900109722,2017,33,521290,12,3
3900109722,2017,44,89140,8,1
3900109722,2017,45,71825,3,1
3900109722,2017,54,75000,0,1
3900109722,2017,62,7644,2,1
3900109722,2017,71,126732,3,1
3900109722,2017,81,130066,6,5
3900109722,2017,92,17095,3,1
3900109722,2018,23,99897,4,1
3900109722,2018,32,48524,3,1
3900109722,2018,33,754782,26,3
3900109722,2018,44,88263,6,1
3900109722,2018,45,73110,2,1
3900109722,2018,54,150000,0,1
3900109722,2018,62,15262,1,1
3900109722,2018,71,128615,3,1
3900109722,2018,81,48234,2,3
3900109722,2018,92,17667,2,1
3900109722,2019,23,106628,3,1
3900109722,2019,32,50893,3,1
3900109722,2019,33,658071,20,3
3900109722,2019,44,88973,4,1
3900109722,2019,45,128320,3,1
3900109722,2019,54,205671,2,1
3900109722,2019,62,15698,1,1
3900109722,2019,71,133254,3,1
3900109722,2019,81,19339,1,2
3900109722,2019,92,17852,2,1
3900109722,2020,23,116214,4,1
3900109722,2020,32,74818,3,1
3900109722,2020,33,417033,14,3
3900109722,2020,44,99945,5,1
3900109722,2020,45,117841,4,1
3900109722,2020,54,142591,2,1
3900109722,2020,56,34374,4,1
3900109722,2020,62,15596,1,1
3900109722,2020,71,129555,3,1
3900109722,2020,81,16321,1,2
3900109722,2020,92,17484,2,1
3900128196,2006,21,1566139,41,1
3900128196,2006,23,95491,5,4
3900128196,2006,31,37248,4,1
3900128196,2006,32,645732,37,1
3900128196,2006,33,20014847,249,1
3900128196,2006,42,171907,14,1
3900128196,2006,44,123010,7,1
3900128196,2006,48,134761,7,3
3900128196,2006,54,75904,3,1
3900128196,2006,72,100987,10,1
3900128196,2006,81,38531,4,3
3900128196,2006,92,32978,6,1
3900128196,2007,21,1443064,36,1
3900128196,2007,23,81699,4,5
3900128196,2007,31,31188,4,1
3900128196,2007,32,567586,31,1
3900128196,2007,33,21853081,255,1
3900128196,2007,42,151642,12,1
3900128196,2007,44,129955,7,1
3900128196,2007,48,142823,6,3
3900128196,2007,54,93754,4,1
3900128196,2007,72,156129,13,2
3900128196,2007,81,28408,4,3
3900128196,2007,92,34488,6,1
3900128196,2008,21,1473763,35,1
3900128196,2008,23,400113,11,6
3900128196,2008,31,20146,3,1
3900128196,2008,32,495607,26,1
3900128196,2008,33,21656989,284,1
3900128196,2008,42,196971,13,1
3900128196,2008,44,135960,8,1
3900128196,2008,48,132520,6,3
3900128196,2008,54,105121,4,1
3900128196,2008,72,118640,14,3
3900128196,2008,81,30567,3,2
3900128196,2008,92,34340,5,1
3900128196,2009,21,1246324,32,2
3900128196,2009,23,476267,11,5
3900128196,2009,31,17624,3,1
3900128196,2009,32,332437,18,1
3900128196,2009,33,23082169,271,1
3900128196,2009,42,223888,15,2
3900128196,2009,44,142389,8,1
3900128196,2009,48,76184,3,2
3900128196,2009,54,112513,4,1
3900128196,2009,72,123339,14,2
3900128196,2009,81,27650,3,2
3900128196,2009,92,33614,4,1
3900128196,2010,21,1656231,33,2
3900128196,2010,23,453897,11,4
3900128196,2010,31,19820,3,1
3900128196,2010,32,371785,18,1
3900128196,2010,33,22210161,264,1
3900128196,2010,42,254640,18,2
3900128196,2010,44,144254,8,1
3900128196,2010,48,91725,3,2
3900128196,2010,54,109688,4,1
3900128196,2010,72,123044,13,2
3900128196,2010,81,26081,3,1
3900128196,2010,92,29573,4,1
3900128196,2011,21,1769965,34,1
3900128196,2011,23,534521,12,3
3900128196,2011,31,18444,3,1
3900128196,2011,32,431270,19,1
3900128196,2011,33,23938284,272,1
3900128196,2011,42,304449,19,2
3900128196,2011,44,135624,8,1
3900128196,2011,48,113826,3,2
3900128196,2011,54,1057502,18,2
3900128196,2011,72,101508,9,2
3900128196,2011,81,45112,5,1
3900128196,2011,92,35553,4,1
3900128196,2012,21,1643977,36,1
3900128196,2012,23,522700,11,3
3900128196,2012,31,29910,3,1
3900128196,2012,32,505656,22,1
3900128196,2012,33,26118614,294,1
3900128196,2012,42,315399,18,2
3900128196,2012,44,138161,8,1
3900128196,2012,48,136101,4,2
3900128196,2012,53,1800,0,1
3900128196,2012,54,1071602,16,2
3900128196,2012,72,113721,12,2
3900128196,2012,81,46254,4,1
3900128196,2012,92,37020,4,1
3900128196,2013,21,1428119,34,1
3900128196,2013,23,520108,10,3
3900128196,2013,31,43974,4,1
3900128196,2013,32,450130,20,1
3900128196,2013,33,28913875,301,1
3900128196,2013,42,374480,21,2
3900128196,2013,44,152138,9,1
3900128196,2013,48,81743,3,1
3900128196,2013,53,0,0,1
3900128196,2013,54,1257234,19,2
3900128196,2013,72,99054,10,2
3900128196,2013,81,51030,4,1
3900128196,2013,92,27800,4,1
3900128196,2014,21,1544026,34,1
3900128196,2014,23,480067,10,3
3900128196,2014,31,36686,4,1
3900128196,2014,32,323397,15,1
3900128196,2014,33,33055828,329,1
3900128196,2014,42,366626,22,2
3900128196,2014,44,172311,9,1
3900128196,2014,48,51263,2,1
3900128196,2014,53,0,0,1
3900128196,2014,54,1577434,20,2
3900128196,2014,72,14714,3,1
3900128196,2014,81,49847,4,1
3900128196,2014,92,26083,3,1
3900128196,2015,11,40856,3,1
3900128196,2015,21,1546338,32,1
3900128196,2015,23,585963,11,3
3900128196,2015,31,15112,1,1
3900128196,2015,32,387703,16,1
3900128196,2015,33,38494328,374,2
3900128196,2015,42,326027,20,2
3900128196,2015,44,174655,9,1
3900128196,2015,48,44335,2,1
3900128196,2015,54,1180238,18,2
3900128196,2015,56,53132,2,1
3900128196,2015,81,156611,4,2
3900128196,2015,92,9777,2,1
3900128196,2016,11,32325,2,1
3900128196,2016,21,1444923,25,1
3900128196,2016,23,437211,9,3
3900128196,2016,31,14400,1,1
3900128196,2016,32,637639,26,1
3900128196,2016,33,39723097,397,2
3900128196,2016,42,298523,20,2
3900128196,2016,44,207447,11,1
3900128196,2016,48,28374,1,1
3900128196,2016,54,1047115,19,2
3900128196,2016,56,147402,2,1
3900128196,2016,72,58447,11,1
3900128196,2016,81,216812,4,2
3900128196,2016,92,6384,2,1
3900128196,2017,11,44674,3,1
3900128196,2017,21,1197446,22,1
3900128196,2017,23,483630,10,3
3900128196,2017,31,14700,1,1
3900128196,2017,32,753362,31,1
3900128196,2017,33,37444580,381,2
3900128196,2017,42,322834,22,2
3900128196,2017,44,225339,10,1
3900128196,2017,48,31735,1,1
3900128196,2017,54,1093007,20,2
3900128196,2017,56,126092,2,1
3900128196,2017,72,136543,15,1
3900128196,2017,81,87912,3,2
3900128196,2017,92,8442,2,1
3900128196,2018,11,40805,3,1
3900128196,2018,21,1015405,19,1
3900128196,2018,23,167008,5,4
3900128196,2018,31,14700,1,1
3900128196,2018,32,694094,28,1
3900128196,2018,33,40869707,422,2
3900128196,2018,42,331312,20,2
3900128196,2018,44,263910,12,1
3900128196,2018,48,39999,2,1
3900128196,2018,54,968354,16,2
3900128196,2018,56,40573,1,1
3900128196,2018,72,109538,12,1
3900128196,2018,81,91522,3,2
3900128196,2018,92,5490,2,1
3900128196,2019,11,7660,0,1
3900128196,2019,21,1223077,22,1
3900128196,2019,23,172243,5,5
3900128196,2019,31,14700,1,1
3900128196,2019,32,705598,36,2
3900128196,2019,33,45517562,469,2
3900128196,2019,42,447836,19,3
3900128196,2019,44,312717,13,1
3900128196,2019,48,51208,2,1
3900128196,2019,54,836621,15,2
3900128196,2019,56,187225,10,3
3900128196,2019,72,96500,11,1
3900128196,2019,81,88546,3,1
3900128196,2019,92,5219,1,1
3900128196,2020,11,0,0,1
3900128196,2020,21,1250533,21,1
3900128196,2020,23,108042,4,5
3900128196,2020,31,13800,1,1
3900128196,2020,32,813375,37,2
3900128196,2020,33,35747304,376,1
3900128196,2020,42,415149,17,2
3900128196,2020,44,362491,14,1
3900128196,2020,45,47540,5,1
3900128196,2020,48,35267,1,1
3900128196,2020,54,776806,13,2
3900128196,2020,56,337515,16,3
3900128196,2020,72,94320,9,1
3900128196,2020,81,125834,4,2
3900128196,2020,92,9177,2,1
3900131668,2006,44,17656,3,2
3900131668,2006,56,13970,2,1
3900131668,2006,71,96634,3,1
3900131668,2007,44,10874,2,2
3900131668,2007,56,6940,1,1
3900131668,2007,71,106644,4,1
3900131668,2008,44,8481,2,2
3900131668,2008,56,2464,1,1
3900131668,2008,71,108820,4,1
3900131668,2009,44,5891,1,2
3900131668,2009,56,0,0,1
3900131668,2009,71,84839,4,1
3900131668,2009,81,8135,2,1
3900131668,2010,44,0,0,2
3900131668,2010,56,0,0,1
3900131668,2010,81,19882,3,2
3900131668,2011,44,0,0,2
3900131668,2011,56,0,0,1
3900131668,2011,81,16194,2,2
3900131668,2012,44,15650,1,3
3900131668,2012,56,0,0,1
3900131668,2012,81,11154,2,2
3900131668,2013,44,24533,1,1
3900131668,2013,81,11266,2,2
3900131668,2014,44,26934,1,1
3900131668,2014,81,8228,2,1
3900131668,2015,44,28995,1,1
3900131668,2016,44,30855,1,2
3900131668,2017,44,12857,1,2
3900131668,2018,23,21234,1,1
3900131668,2018,44,0,0,1
3900131668,2019,23,129270,2,1
3900131668,2020,23,366228,6,1
3900138486,2006,23,22939,1,1
3900138486,2006,32,745450,26,1
3900138486,2006,33,46957,3,1
3900138486,2006,44,41334,4,1
3900138486,2006,62,54670,4,2
3900138486,2006,92,12304,2,1
3900138486,2007,23,14751,1,1
3900138486,2007,32,820292,27,1
3900138486,2007,33,27710,1,1
3900138486,2007,44,42021,4,1
3900138486,2007,49,115522,5,1
3900138486,2007,62,31509,3,1
3900138486,2007,81,15200,0,1
3900138486,2007,92,9345,1,1
3900138486,2008,23,3806,0,1
3900138486,2008,32,744822,23,1
3900138486,2008,33,6130,0,1
3900138486,2008,44,36939,4,1
3900138486,2008,49,152696,5,1
3900138486,2008,62,53853,4,1
3900138486,2008,81,67960,1,1
3900138486,2008,92,18764,3,1
3900138486,2009,32,623337,23,1
3900138486,2009,44,30547,3,1
3900138486,2009,49,156819,5,1
3900138486,2009,62,47575,3,1
3900138486,2009,81,10000,0,1
3900138486,2009,92,18733,2,1
3900138486,2010,32,643928,24,1
3900138486,2010,44,45983,6,1
3900138486,2010,49,175033,5,1
3900138486,2010,62,87566,4,2
3900138486,2010,81,24100,1,1
3900138486,2010,92,22526,2,1
3900138486,2011,32,537498,20,1
3900138486,2011,44,50368,6,1
3900138486,2011,49,156779,5,1
3900138486,2011,62,48319,2,2
3900138486,2011,81,16350,0,1
3900138486,2011,92,22701,2,1
3900138486,2012,11,2700,0,1
3900138486,2012,32,484596,20,1
3900138486,2012,44,52697,6,1
3900138486,2012,49,154716,5,1
3900138486,2012,62,35460,1,1
3900138486,2012,81,0,0,1
3900138486,2012,92,20886,2,1
3900138486,2013,11,0,0,1
3900138486,2013,32,568833,21,1
3900138486,2013,44,63588,7,2
3900138486,2013,49,155664,5,1
3900138486,2013,62,81636,1,1
3900138486,2013,81,0,0,1
3900138486,2013,92,8727,2,1
3900138486,2014,11,1160,0,1
3900138486,2014,32,749416,26,1
3900138486,2014,44,65827,5,1
3900138486,2014,49,145665,4,1
3900138486,2014,62,70418,2,1
3900138486,2014,81,0,0,1
3900138486,2014,92,14086,2,1
3900138486,2015,11,0,0,1
3900138486,2015,32,870191,27,1
3900138486,2015,44,92282,7,1
3900138486,2015,49,42577,2,1
3900138486,2015,62,54283,2,1
3900138486,2015,81,2000,1,1
3900138486,2015,92,21147,2,1
3900138486,2016,11,0,0,1
3900138486,2016,32,929873,30,1
3900138486,2016,44,104069,7,1
3900138486,2016,49,24573,1,1
3900138486,2016,62,47512,3,1
3900138486,2016,92,26504,2,1
3900138486,2017,11,0,0,1
3900138486,2017,32,867827,29,1
3900138486,2017,44,120135,7,1
3900138486,2017,49,31977,1,1
3900138486,2017,62,34014,2,1
3900138486,2017,92,25479,2,1
3900138486,2018,32,1032102,31,1
3900138486,2018,44,118720,6,1
3900138486,2018,49,31669,1,1
3900138486,2018,62,16736,1,1
3900138486,2018,92,28156,2,1
3900138486,2019,32,1008205,34,1
3900138486,2019,44,122781,6,1
3900138486,2019,49,17054,1,1
3900138486,2019,62,4168,0,2
3900138486,2019,92,29565,2,1
3900138486,2020,32,1114343,36,1
3900138486,2020,44,138830,6,1
3900138486,2020,49,26975,1,1
3900138486,2020,54,12425,1,1
3900138486,2020,62,7565,1,1
3900138486,2020,92,32432,2,1
3900142,2006,23,4416012,73,1
3900142,2006,33,21926,1,1
3900142,2006,42,92379,2,1
3900142,2006,44,127762,6,2
3900142,2006,48,1520671,43,2
3900142,2006,51,119692,3,2
3900142,2006,53,26033,3,1
3900142,2006,62,65140,4,1
3900142,2006,72,20695,11,1
3900142,2007,22,10581366,137,1
3900142,2007,23,4508268,76,1
3900142,2007,32,784632,23,1
3900142,2007,33,18464,1,1
3900142,2007,42,114490,2,1
3900142,2007,44,197418,12,2
3900142,2007,48,1569892,45,2
3900142,2007,53,51003,3,1
3900142,2007,62,62766,4,1
3900142,2008,22,22629858,310,1
3900142,2008,23,914906,14,1
3900142,2008,32,653550,20,1
3900142,2008,33,21926,1,1
3900142,2008,42,175226,3,1
3900142,2008,44,56199,2,2
3900142,2008,48,1500975,40,2
3900142,2008,52,2366,0,1
3900142,2008,53,55080,3,1
3900142,2009,22,34253195,439,1
3900142,2009,23,0,0,1
3900142,2009,32,540218,17,1
3900142,2009,33,6347,1,1
3900142,2009,42,175390,3,1
3900142,2009,44,90783,4,2
3900142,2009,48,1350646,38,1
3900142,2009,53,50556,3,1
3900142,2010,22,38819724,478,1
3900142,2010,23,0,0,1
3900142,2010,32,452448,12,1
3900142,2010,33,5770,1,1
3900142,2010,42,188168,3,1
3900142,2010,44,86652,4,2
3900142,2010,48,1562009,42,1
3900142,2010,53,51239,3,1
3900142,2011,22,35676617,424,1
3900142,2011,23,0,0,1
3900142,2011,32,451612,12,1
3900142,2011,33,3462,1,1
3900142,2011,42,191979,3,1
3900142,2011,44,77260,3,1
3900142,2011,48,1560806,43,1
3900142,2011,53,50881,3,1
3900142,2011,92,301216,16,1
3900142,2012,22,34889199,417,1
3900142,2012,32,358800,12,1
3900142,2012,42,191609,3,1
3900142,2012,44,88295,2,2
3900142,2012,48,1549185,43,1
3900142,2012,53,47188,2,1
3900142,2012,92,332318,16,1
3900142,2013,22,39806594,421,1
3900142,2013,32,382459,13,1
3900142,2013,42,181217,3,1
3900142,2013,44,68713,4,2
3900142,2013,48,823362,24,2
3900142,2013,53,133128,6,2
3900142,2013,62,34156,6,1
3900142,2013,92,360335,16,1
3900142,2013,99,186618,6,1
3900142,2014,21,122930,9,1
3900142,2014,22,37587139,384,1
3900142,2014,32,392715,12,1
3900142,2014,42,152755,3,1
3900142,2014,44,74048,5,3
3900142,2014,48,587707,17,1
3900142,2014,53,126556,6,4
3900142,2014,56,94591,11,1
3900142,2014,62,47816,4,1
3900142,2014,92,324861,14,1
3900142,2014,99,310511,9,1
3900142,2015,21,453145,8,1
3900142,2015,22,36466098,378,1
3900142,2015,32,401140,12,1
3900142,2015,42,241077,5,1
3900142,2015,44,71708,5,3
3900142,2015,48,645930,16,1
3900142,2015,53,156078,10,4
3900142,2015,62,54971,4,2
3900142,2015,92,333306,14,1
3900142,2016,21,461115,9,1
3900142,2016,22,37593194,391,2
3900142,2016,32,365085,10,1
3900142,2016,42,227314,4,1
3900142,2016,44,95017,6,2
3900142,2016,48,642989,17,1
3900142,2016,53,126173,8,4
3900142,2016,62,17433,2,2
3900142,2016,92,298359,15,1
3900142,2017,21,412870,8,1
3900142,2017,22,38052812,360,3
3900142,2017,32,382471,11,1
3900142,2017,42,192655,4,1
3900142,2017,44,63260,4,2
3900142,2017,48,664744,16,1
3900142,2017,53,106736,6,4
3900142,2017,62,10322,1,1
3900142,2017,92,251427,11,1
3900142,2018,21,55907,1,1
3900142,2018,22,30480086,334,2
3900142,2018,32,377903,10,1
3900142,2018,42,73158,2,1
3900142,2018,44,39452,1,2
3900142,2018,48,581700,15,1
3900142,2018,53,104158,6,4
3900142,2018,62,137865,6,2
3900142,2018,92,130270,6,1
3900142,2019,21,0,0,1
3900142,2019,22,588917,9,2
3900142,2019,32,491539,12,1
3900142,2019,42,32096,1,1
3900142,2019,44,71000,2,1
3900142,2019,48,450351,10,1
3900142,2019,53,106668,5,4
3900142,2019,62,225402,11,2
3900142,2019,92,234274,11,1
3900142,2020,21,0,0,1
3900142,2020,22,687720,4,1
3900142,2020,32,336047,9,1
3900142,2020,42,0,0,1
3900142,2020,44,78000,3,1
3900142,2020,45,90281,10,1
3900142,2020,48,369221,8,1
3900142,2020,53,126370,6,5
3900142,2020,62,120238,10,2
3900142,2020,92,268041,10,1
3900143036,2006,22,1888049,37,1
3900143036,2006,23,359282,9,1
3900143036,2006,33,43387,3,2
3900143036,2006,42,89636,6,1
3900143036,2006,44,63423,4,1
3900143036,2006,45,47193,3,1
3900143036,2006,48,155600,11,3
3900143036,2006,53,77899,4,1
3900143036,2006,54,12306,2,1
3900143036,2006,56,13601,2,1
3900143036,2006,61,2094562,52,2
3900143036,2006,62,135225,7,1
3900143036,2006,71,70827,8,1
3900143036,2006,81,5220,0,1
3900143036,2007,22,1779270,34,1
3900143036,2007,23,594839,17,2
3900143036,2007,33,6275,1,1
3900143036,2007,42,87042,5,1
3900143036,2007,44,64990,4,1
3900143036,2007,45,47715,3,1
3900143036,2007,48,163948,12,4
3900143036,2007,53,76936,4,1
3900143036,2007,54,3555,2,1
3900143036,2007,56,14543,1,1
3900143036,2007,61,2026731,53,2
3900143036,2007,62,129719,7,1
3900143036,2007,71,45423,8,1
3900143036,2007,81,13410,1,1
3900143036,2008,22,1784074,31,1
3900143036,2008,23,1115250,28,3
3900143036,2008,33,1199,0,1
3900143036,2008,42,63201,3,1
3900143036,2008,44,67682,4,1
3900143036,2008,45,43239,3,1
3900143036,2008,48,119876,10,4
3900143036,2008,53,70172,4,1
3900143036,2008,54,4624,2,1
3900143036,2008,56,4499,1,1
3900143036,2008,61,2585178,62,2
3900143036,2008,62,110406,7,1
3900143036,2008,71,45043,7,1
3900143036,2008,81,18160,1,1
3900143036,2009,22,1778362,28,1
3900143036,2009,23,2165316,46,3
3900143036,2009,33,0,0,1
3900143036,2009,42,41968,2,1
3900143036,2009,44,70833,4,1
3900143036,2009,45,42220,3,1
3900143036,2009,48,188424,13,4
3900143036,2009,53,13115,1,1
3900143036,2009,54,4261,2,1
3900143036,2009,56,4654,1,1
3900143036,2009,61,2398265,56,2
3900143036,2009,62,179862,10,1
3900143036,2009,71,46440,7,1
3900143036,2009,81,17553,1,1
3900143036,2010,22,1663869,28,1
3900143036,2010,23,2946382,61,3
3900143036,2010,42,48712,2,1
3900143036,2010,44,102756,5,1
3900143036,2010,45,28955,2,1
3900143036,2010,48,171695,12,4
3900143036,2010,53,2990,0,1
3900143036,2010,54,7737,3,1
3900143036,2010,56,0,0,1
3900143036,2010,61,2461991,54,2
3900143036,2010,62,143520,7,1
3900143036,2010,71,48293,6,1
3900143036,2010,81,14904,0,2
3900143036,2010,92,229662,34,1
3900143036,2011,22,1653306,26,1
3900143036,2011,23,1679449,44,3
3900143036,2011,42,49007,2,1
3900143036,2011,44,117963,6,1
3900143036,2011,45,15123,2,1
3900143036,2011,48,135113,10,4
3900143036,2011,53,1544,1,1
3900143036,2011,54,4519,2,1
3900143036,2011,56,0,0,1
3900143036,2011,61,2191374,49,2
3900143036,2011,62,107942,6,1
3900143036,2011,71,49307,8,1
3900143036,2011,81,0,0,1
3900143036,2011,92,904383,36,2
3900143036,2012,22,1579731,25,1
3900143036,2012,23,1775808,36,4
3900143036,2012,42,49175,2,1
3900143036,2012,44,94521,5,1
3900143036,2012,45,974,0,1
3900143036,2012,48,107998,8,4
3900143036,2012,53,18980,1,1
3900143036,2012,54,4714,2,1
3900143036,2012,56,0,0,1
3900143036,2012,61,1819724,42,3
3900143036,2012,62,118470,7,1
3900143036,2012,71,52882,8,1
3900143036,2012,92,991661,35,2
3900143036,2013,22,1573407,25,1
3900143036,2013,23,1933007,38,5
3900143036,2013,42,57522,3,1
3900143036,2013,44,116490,6,1
3900143036,2013,48,124537,9,3
3900143036,2013,53,23400,1,1
3900143036,2013,54,1856,1,1
3900143036,2013,61,1835973,42,3
3900143036,2013,62,118940,7,1
3900143036,2013,71,55261,10,1
3900143036,2013,92,861312,34,2
3900143036,2014,22,1635393,26,1
3900143036,2014,23,891569,18,4
3900143036,2014,31,9687,2,1
3900143036,2014,42,206800,12,2
3900143036,2014,44,132502,6,1
3900143036,2014,48,11727,1,1
3900143036,2014,53,23400,1,1
3900143036,2014,54,915,1,1
3900143036,2014,61,1888842,44,2
3900143036,2014,62,377384,24,2
3900143036,2014,71,45347,9,1
3900143036,2014,92,881203,34,2
3900143036,2015,22,1626042,25,1
3900143036,2015,23,1051610,24,5
3900143036,2015,31,328415,8,1
3900143036,2015,42,137595,7,1
3900143036,2015,44,169106,8,1
3900143036,2015,48,0,0,1
3900143036,2015,53,27237,1,1
3900143036,2015,54,495,1,1
