fips_id,year,pop,medfamy,poverty,unemprate,pctown,pctrent,fatal_crashes,fatalities,persons_involved,vehicles_involved,any_fatal_crash,tendigit_fips,subdivisionname,subdivisiontype,county,taxtype,purpose2,description,duration,millagepercent,votesfor,votesagainst,votes_pct_for,votes_pct_against,margin_against,failed_levy,close_3,close_5,close_7_5,n_sales,median_sale_amount,mean_sale_amount,log_median_sale_amount,log_mean_sale_amount,total_wages,avg_persons,establishments,entrants,exits,fatal_crashes_per_10k,fatalities_per_10k,log_total_wages,log_avg_persons,log_establishments
3900108350,2016,1644,36305.359375,0.24400000274181366,0.017999999225139618,0.7785888314247131,0.22141119837760925,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,68204.5,78593.095,11.130265824059505,11.2720391246855,251232,12,7,0,0,0,0,12.434132093997983,2.4849066497880004,1.9459101490553132
3900108350,2017,1668,36131.328125,0.23100000619888306,0.032999999821186066,0.7691846489906311,0.2308153510093689,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,56070,77659.49285714286,10.934356189117718,11.260089072967435,345574,15,9,2,0,0,0,12.752962081600526,2.70805020110221,2.1972245773362196
3900108350,2018,1506,36681.80859375,0.2840000092983246,0.07000000029802322,0.7941567301750183,0.20584329962730408,1,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,57855,72399.17666666667,10.965695159310435,11.18995020630178,507487,20,10,1,1,6.6401062416998675,6.6401062416998675,13.137226373806444,2.995732273553991,2.302585092994046
3900108350,2019,1223,32895,0.3089999854564667,0.06499999761581421,0.8601799011230469,0.13982011377811432,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,92450,76960.94736842105,11.43442323681527,11.251053395144552,683363,23,11,2,1,0,0,13.43478147613824,3.1354942159291497,2.3978952727983707
3900108350,2020,1100,23520,0.20999999344348907,0.08500000089406967,0.8327272534370422,0.16727273166179657,0,0,0,0,0,3900108350,Bratton,Township,Adams,property,roads,R,5,2,449,270,62.447845458984375,37.552154541015625,-12.447845458984375,0,0,0,0,17,75180,70747.36941176471,11.22764051711817,11.16687063335508,5261457,33,10,0,10,0,0,15.475918542555247,3.4965075614664802,2.302585092994046
3900108350,2021,1002,24623.609375,0.1459999978542328,0.08799999952316284,0.9411177635192871,0.05888223648071289,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,141411.25,135108.4375,11.85942759080734,11.813832975736108,NA,NA,NA,NA,NA,0,0,NA,NA,NA
3900109722,2006,1042.333333,44047.71333,0.2015,0.036333333,0.791068084,0.208931916,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,32700,36538.357142857145,10.395130356885344,10.506117868408303,605067,35,15,15,2,0,0,13.31309447468299,3.5553480614894135,2.70805020110221
3900109722,2007,1017.888889,45283.26222,0.195416667,0.033888889,0.807392483,0.192607517,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,48150,41321.51476190477,10.782076417226271,10.629138581852654,872203,40,14,2,2,0,0,13.678777473962967,3.6888794541139363,2.6390573296152584
3900109722,2008,993.4444444,46518.81111,0.189333333,0.031444444,0.823716881,0.176283119,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,15450,21896.77,9.645364282325891,9.994094416342609,691398,35,16,3,2,0,0,13.446470913783962,3.5553480614894135,2.772588722239781
3900109722,2009,969,47754.36,0.18325,0.029,0.84004128,0.15995872,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,15450,28528.04434782609,9.645364282325891,10.258642894638522,758108,34,17,3,2,0,0,13.538581134686249,3.5263605246161616,2.833213344056216
3900109722,2010,921,36848,0.177166667,0.039,0.843648209,0.156351792,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,32000,43975.555555555555,10.373491181781864,10.691389202966675,749991,34,16,1,0,0,0,13.527816485440493,3.5263605246161616,2.772588722239781
3900109722,2011,798,35970.51,0.171083333,0.006,0.84085213,0.15914787,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,14343.28,42788.76,9.571036818821575,10.664030730257622,900204,40,18,2,2,0,0,13.710376683288107,3.6888794541139363,2.8903717578961645
3900109722,2012,838,40648.6,0.165,0.058,0.844868735,0.155131265,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,20328,38449.84,9.919754525,10.557109813676757,908478,43,17,1,2,0,0,13.719525950784925,3.7612001156935624,2.833213344056216
3900109722,2013,918,40863.68,0.136,0.087,0.921568628,0.078431373,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,37130,46682.75,10.522180547171123,10.751129996404767,915457,44,15,0,0,0,0,13.727178673124161,3.784189633918261,2.70805020110221
3900109722,2014,775,38870,0.178,0.092,0.881290323,0.118709677,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,14880,29817.904736842105,9.607773308387085,10.302864322162732,972758,44,16,1,1,0,0,13.787890614919895,3.784189633918261,2.772588722239781
3900109722,2015,957,40299.68,0.164,0.075,0.880877743,0.119122257,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,60450,76580.33333333333,11.00957185604294,11.246095577768395,1272509,48,15,0,0,0,0,14.056501100073355,3.871201010907891,2.70805020110221
3900109722,2016,934,40072.76171875,0.1770000010728836,0.0689999982714653,0.861884355545044,0.13811562955379486,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,16158.87,268792.8425,9.690224403887594,12.501696259672444,1189604,44,16,1,1,0,0,13.989131036597211,3.784189633918261,2.772588722239781
3900109722,2017,887,38359,0.2680000066757202,0.03400000184774399,0.7632468938827515,0.23675310611724854,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,48505,47299.791666666664,10.789422164395384,10.764261169960106,1228353,44,16,1,3,0,0,14.02118480566411,3.784189633918261,2.772588722239781
3900109722,2018,991,39995.640625,0.2709999978542328,0.03500000014901161,0.7527749538421631,0.24722503125667572,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,60465,65851.09090909091,11.009819964219377,11.095151273611132,1424354,49,14,1,1,0,0,14.169228935564934,3.8918202981106265,2.6390573296152584
3900109722,2019,1489,30906.6796875,0.4180000126361847,0.03700000047683716,0.6218938827514648,0.37810611724853516,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,51600,61127.037,10.851276951469654,11.020709551375276,1424699,43,13,0,0,0,0,14.169471121302921,3.7612001156935624,2.5649493574615367
3900109722,2020,1698,41825.28125,0.31299999356269836,0,0.7226148247718811,0.2773851454257965,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,40740,43801.333333333336,10.614965689780798,10.687419537301512,1181772,40,14,1,14,0,0,13.98252556494084,3.6888794541139363,2.6390573296152584
3900109722,2021,1906,46918.23828125,0.3190000057220459,0,0.708814263343811,0.29118573665618896,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,80717.5,75063.125,11.2987106832892,11.226084705182346,NA,NA,NA,NA,NA,0,0,NA,NA,NA
3913834,2006,119.3333333,30567.55667,0.155,0.187,0.56031746,0.43968254,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,21527.500000000004,26827.298000000003,9.97708646657032,10.197175230185758,NA,NA,NA,NA,NA,0,0,NA,NA,NA
3913834,2007,114.5555556,30408.37111,0.136333333,0.213,0.586243386,0.413756614,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,19260,17120,9.865785685352115,9.748002649695731,NA,NA,NA,NA,NA,0,0,NA,NA,NA
3913834,2008,109.7777778,30249.18556,0.117666667,0.239,0.612169312,0.387830688,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,69010,69010,11.142006700614647,11.142006700614647,NA,NA,NA,NA,NA,0,0,NA,NA,NA
3913834,2009,105,30090,0.099,0.265,0.638095238,0.361904762,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,47895,43809.333333333336,10.776766393816992,10.68760216346626,NA,NA,NA,NA,NA,0,0,NA,NA,NA
3913834,2010,135,58750,0.080333333,0.226,0.6,0.4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,62900,62900,11.049301442688533,11.049301442688533,NA,NA,NA,NA,NA,0,0,NA,NA,NA
3913834,2011,206,60625,0.061666667,0.138,0.694174757,0.305825243,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA
3913834,2012,210,68875,0.043,0.165,0.676190476,0.323809524,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,45648,46480,10.728715073453282,10.746777391525791,NA,NA,NA,NA,NA,0,0,NA,NA,NA
3913834,2013,209,58569.52,0.092,0.26,0.4784689,0.521531101,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,23500,35782.666666666664,10.06475570013225,10.485218883817849,NA,NA,NA,NA,NA,0,0,NA,NA,NA
3913834,2014,137,57746.56,0.194,0.129,0.890510949,0.109489051,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,60450,50406,11.00957185604294,10.827865494592904,NA,NA,NA,NA,NA,0,0,NA,NA,NA
3913834,2015,221,40164.44,0.104,0.049,0.92760181,0.07239819,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA
3913834,2016,220,39776.1015625,0.12700000405311584,0.028999999165534973,0.9363636374473572,0.06363636255264282,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA
3900128196,2006,1409.666667,52514.89333,0.119,0.052333333,0.718556591,0.281443409,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,44690,59886.21130434783,10.707505041927496,11.00020156235159,23037535,387,19,19,1,0,0,16.952635400221133,5.958424693029782,2.9444389791664403
3900128196,2007,1449.111111,54512.66889,0.115666667,0.053888889,0.713112771,0.286887229,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,61525,70629.2555,11.027198875259256,11.165199721500748,24713817,382,21,3,1,0,0,17.022873037908976,5.945420608606575,3.044522437723423
3900128196,2008,1488.555556,56510.44444,0.112333333,0.055444444,0.707668951,0.292331049,1,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,35020,44282.8724,10.463674605839843,10.698353253734028,24800737,413,22,2,3,6.717921920812742,6.717921920812742,17.026383928435582,6.023447592961033,3.091042453358316
3900128196,2009,1528,58508.22,0.109,0.057,0.702225131,0.297774869,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,23175,37448.066538461535,10.050829390434057,10.530710359801164,25894398,385,21,2,3,0,0,17.069537209838675,5.953243334287785,3.044522437723423
3900128196,2010,1490,56143,0.105666667,0.034,0.776510067,0.223489933,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,30700,48741.666666666664,10.332017933575289,10.794289521643115,25490899,383,19,1,1,0,0,17.053832044463206,5.948034989180646,2.9444389791664403
3900128196,2011,1109,54189.05,0.102333333,0.073,0.840396754,0.159603246,1,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,99960,99960,11.512525384948889,11.512525384948889,28486058,407,18,1,0,9.017132551848512,9.017132551848512,17.164925332562497,6.008813185442595,2.8903717578961645
3900128196,2012,1098,59786.35,0.099,0.098,0.949908925,0.050091075,1,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,28800,68822.0509090909,10.268130666124035,11.139279479969488,30680915,431,19,1,1,9.107468123861567,9.107468123861567,17.239151358008172,6.066108090103747,2.9444389791664403
3900128196,2013,1063,59337.5,0.164,0.061,0.816556914,0.183443086,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,53932.5,47693.25,10.895488543644758,10.772545157429066,33399685,438,18,0,1,9.407337723424272,9.407337723424272,17.32405702676473,6.082218910376446,2.8903717578961645
3900128196,2014,1078,55819.16,0.169,0.098,0.769944341,0.230055659,1,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,56730,60309.42315789474,10.946058450320614,11.007243641781397,37698282,455,17,0,2,9.276437847866418,9.276437847866418,17.445125081088104,6.12029741895095,2.833213344056216
3900128196,2015,1133,60444,0.25,0.085,0.668137688,0.331862312,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,37665,56349.264642857146,10.536486560259796,10.939324469566571,43015075,493,19,4,0,0,0,17.577061193613886,6.20050917404269,2.9444389791664403
3900128196,2016,1118,46258.03125,0.21699999272823334,0.04800000041723251,0.6806797981262207,0.3193202018737793,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,50277.5,51898.8925,10.825312939908756,10.857052729812615,44300099,523,20,1,1,8.94454382826476,8.94454382826476,17.606497469775846,6.259581464064923,2.995732273553991
3900128196,2017,1080,39493.75,0.3330000042915344,0.04800000041723251,0.574999988079071,0.42500001192092896,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,20915,31494.875,9.9482218838763,10.357580113164204,41970296,524,20,1,0,0,0,17.552472687941563,6.261491684321042,2.995732273553991
3900128196,2018,888,42325.5,0.22300000488758087,0.032999999821186066,0.6328828930854797,0.36711710691452026,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,62640,50253.375,11.045159330664683,10.824832987845014,44652417,546,21,0,1,0,0,17.61441899596055,6.302618975744905,3.044522437723423
3900128196,2019,815,37941.48046875,0.29899999499320984,0,0.7104294300079346,0.28957054018974304,1,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,34400,44562.62,10.44581184336149,10.70465067000015,49666712,607,25,6,3,12.269938650306749,12.269938650306749,17.720845487992886,6.408528791059498,3.2188758248682006
3900128196,2020,794,39623.640625,0.18400000035762787,0,0.5944584608078003,0.4055415689945221,1,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,38220,90006,10.551114217794265,11.407631613756946,40137153,518,25,2,25,12.594458438287154,12.594458438287154,17.50781297206069,6.249975242259483,3.2188758248682006
3900128196,2021,887,44575.1484375,0.2290000021457672,0,0.6888387799263,0.31116122007369995,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,61212.5,90539.16666666669,11.022106696010573,11.413537816912545,NA,NA,NA,NA,NA,11.273957158962796,11.273957158962796,NA,NA,NA
3900131668,2006,653.6666667,34709.30333,0.2685,0.134333333,0.711251586,0.288748414,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,16241.000000000002,26512.64705882353,9.695294188174604,10.18537714563072,128260,9,4,4,0,0,0,11.761814732702854,2.1972245773362196,1.3862943611198906
3900131668,2007,640.1111111,33841.71556,0.288083333,0.144888889,0.714515739,0.285484261,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,37450,60648.194444444445,10.530761988945365,11.012845143845702,124458,7,4,0,0,15.622287797528593,15.622287797528593,11.7317235885742,1.9459101490553132,1.3862943611198906
3900131668,2008,626.5555556,32974.12778,0.307666667,0.155444444,0.717779893,0.282220108,1,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,17510,40470.416666666664,9.770527425279898,10.608326533509194,119765,6,4,0,0,15.96027664366304,15.96027664366304,11.693286768388997,1.791759469228055,1.3862943611198906
3900131668,2009,613,32106.54,0.32725,0.166,0.721044046,0.278955954,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,41200,40601.807692307695,10.626193535337618,10.611567869039716,98865,5,5,1,1,0,0,11.50151056215493,1.6094379124341003,1.6094379124341003
3900131668,2010,633,30250,0.346833333,0.225,0.873617694,0.126382307,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,25000,26266.5,10.126631103850338,10.176049641980065,19882,3,5,1,0,15.797788309636651,15.797788309636651,9.897570078772091,1.0986122886681098,1.6094379124341003
3900131668,2011,596,39798.13,0.366416667,0.247,0.927852349,0.072147651,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16194,2,5,0,0,0,0,9.69239608224606,0.6931471805599453,1.6094379124341003
3900131668,2012,619,39187.5,0.386,0.175,0.888529887,0.111470113,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,34560,50214.857142857145,10.450452222917992,10.824066220913648,26804,3,6,1,3,0,0,10.196306409093062,1.0986122886681098,1.791759469228055
3900131668,2013,589,52972.76,0.282,0.125,0.814940577,0.185059423,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35799,3,3,0,1,0,0,10.485675239037766,1.0986122886681098,1.0986122886681098
3900131668,2014,580,49258.64,0.302,0.151,0.865517241,0.134482759,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8137.5,31311.77142857143,9.004238286516825,10.351749389806308,35162,2,2,0,1,0,0,10.467721233002734,0.6931471805599453,0.6931471805599453
3900131668,2015,619,51079.32,0.302,0.02,0.655896607,0.344103393,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,13950,44063.4,9.543234787249512,10.69338478487794,28995,1,1,0,0,16.15508885298869,16.15508885298869,10.274878680310541,0,0
3900131668,2016,721,NA,0.13899999856948853,0.017000000923871994,0.6893203854560852,0.3106796145439148,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,13877.5,37304.944444444445,9.538024102564316,10.526881155679051,30855,1,2,1,0,13.869625520110956,13.869625520110956,10.337054090755167,0,0.6931471805599453
3900131668,2017,628,35219.96875,0.06400000303983688,0.06199999898672104,0.6671974658966064,0.33280253410339355,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,44500,52681.642857142855,10.703244468154333,10.872022340965923,12857,1,2,0,1,0,0,9.46164368908425,0,0.6931471805599453
3900131668,2018,661,44043.75,0.04800000041723251,0.06199999898672104,0.754916787147522,0.24508321285247803,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,16029.75,33029.55,9.68220164972403,10.405157894313827,21234,0,2,1,1,0,0,9.963358949573518,NA,0.6931471805599453
3900131668,2019,708,44589.28125,0.04899999871850014,0.03999999910593033,0.7175140976905823,0.28248587250709534,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,27713.5,35529.85571428572,10.229674938072804,10.478128628052302,129270,2,1,0,0,0,0,11.769658519277993,0.6931471805599453,0
3900131668,2020,648,43312.921875,0.03700000047683716,0.03799999877810478,0.8240740895271301,0.17592592537403107,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,15960,52640,9.6778408710038,10.8712315659992,366228,6,1,0,1,15.432098765432098,15.432098765432098,12.811011369249858,1.791759469228055,0
3900131668,2021,581,45538.78125,0.03400000184774399,0.04800000041723251,0.7969018816947937,0.2030981034040451,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,56606,56606,10.94387026564006,10.94387026564006,NA,NA,NA,NA,NA,0,0,NA,NA,NA
3900138486,2006,1205.666667,31050.56333,0.3005,0.134333333,0.552829132,0.447170868,1,1,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,27250.000000000004,35070.84342857143,10.21280880009139,10.465125392704495,923654,40,7,7,1,8.294166433980049,8.294166433980049,13.736092821622131,3.6888794541139363,1.9459101490553132
3900138486,2007,1228.777778,30069.75556,0.305416667,0.149555556,0.549729225,0.450270775,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,26750,38558.6203125,10.194289752324153,10.559934967806862,1076350,42,8,2,0,0,0,13.889086245622593,3.7376696182833684,2.0794415416798357
