fips_id,year,n_sales,median_sale_amount,mean_sale_amount,log_median_sale_amount,log_mean_sale_amount,fatal_crashes,fatalities,persons_involved,vehicles_involved,any_fatal_crash,pop,medfamy,poverty,unemprate,pctown,pctrent,votes_pct_for,votes_pct_against,purpose2,description,fatal_crashes_per_10k,fatalities_per_10k
3909974124,2006,85,130800.00000000001,141948.39176470588,11.781424718005235,11.863218832246982,0,0,0,0,0,6076,60485.31333,0.0835,0.064666667,0.817021936,0.182978064,NA,NA,NA,NA,0,0
3909974124,2007,70,112885,120784.94757142857,11.634124880372074,11.701766950522071,1,1,7,2,1,6079.333333,60785.08222,0.089583333,0.069111111,0.822641637,0.177358363,NA,NA,NA,NA,1.6449172059241648,1.6449172059241648
3909974124,2008,54,94090.5,105445.29629629629,11.452012364047697,11.565947578902525,2,2,4,3,1,6082.666667,61084.85111,0.095666667,0.073555556,0.828261338,0.171738663,NA,NA,NA,NA,3.288031564922839,3.288031564922839
3909974124,2009,70,90331,112370.54271428571,11.411235980601818,11.629557106598265,0,0,0,0,0,6086,61384.62,0.10175,0.078,0.833881038,0.166118962,NA,NA,NA,NA,0,0
3909974124,2010,72,140000,190580.76388888888,11.84939770159144,12.157831341126327,2,2,4,3,1,6579,60158,0.107833333,0.089,0.787353701,0.212646299,NA,NA,NA,NA,3.0399756801945585,3.0399756801945585
3909974124,2011,75,87220,98155.10133333334,11.376188941396757,11.494304173222359,0,0,0,0,0,6619,58374.6,0.113916667,0.087,0.785931328,0.214068672,NA,NA,NA,NA,0,0
3909974124,2012,103,105600,114250.29902912621,11.567413650254299,11.646146926075794,1,1,6,2,1,6634,58821.15,0.12,0.093,0.802889734,0.197110266,NA,NA,NA,NA,1.507386192342478,1.507386192342478
3909974124,2013,98,112800,111473.98612244897,11.633371618046096,11.621546534342848,0,0,0,0,0,6618,51397.32,0.103,0.084,0.793662942,0.206337058,NA,NA,NA,NA,0,0
3909974124,2014,87,111600,126876.53275862068,11.622676328929348,11.750969709561339,1,1,2,2,1,6596,55685.76,0.085,0.073,0.826362093,0.173637907,NA,NA,NA,NA,1.5160703456640388,1.5160703456640388
3909974124,2015,102,109275,120657.40676470588,11.601622919731515,11.70071045967616,0,0,0,0,0,6556,56454.88,0.092,0.053,0.83244847,0.16755153,NA,NA,NA,NA,0,0
3909974124,2016,75,127400,145538.36266666665,11.7550870221202,11.888194991780537,0,0,0,0,0,6512,56096.94921875,0.11400000005960464,0.05000000074505806,0.8189546465873718,0.18104533851146698,NA,NA,NA,NA,0,0
3909974124,2017,72,141287.5,138434.55555555556,11.858552100498986,11.838152969870746,1,1,1,1,1,6532,59518.75,0.09799999743700027,0.04399999976158142,0.855256974697113,0.14474304020404816,NA,NA,NA,NA,1.5309246785058175,1.5309246785058175
3909974124,2018,78,174652.5,167998.11538461538,12.070553564475501,12.031708040373756,1,1,1,1,1,6494,65522.30859375,0.0949999988079071,0.029999999329447746,0.888255774974823,0.111744225025177,NA,NA,NA,NA,1.539882968894364,1.539882968894364
